signal_date,rank,instrument,score,pct_rank,side,ret_1d,ret_3d,ret_5d
2025-12-19,488,DPZ,-0.1584581276016455,0.9711155378486056,short,-0.0039964318275451,-0.0054453611373901,-0.0139521956443786
2025-12-19,489,DOV,-0.1584581276016455,0.9731075697211156,short,0.0022053718566894,0.0032078027725219,-0.008671224117279
2025-12-19,490,DIS,-0.1584581276016455,0.9750996015936256,short,0.007474660873413,0.0105000734329223,0.0214451551437377
2025-12-19,491,DHR,-0.1584581276016455,0.9770916334661356,short,0.0123679637908935,0.0101312398910522,0.0116661787033081
2025-12-19,492,VLO,-0.1584581276016455,0.9790836653386454,short,0.0074595212936401,0.0028125047683715,0.0080097913742065
2025-12-19,493,V,-0.1584581276016455,0.9810756972111554,short,0.0036638975143432,0.0082648992538452,0.004345417022705
2025-12-19,494,UPS,-0.1584581276016455,0.9830677290836654,short,-0.0053609013557434,-0.001886248588562,-0.0108210444450378
2025-12-19,495,UNP,-0.1584581276016455,0.9850597609561752,short,-0.0019607543945312,-0.0049870014190673,-0.0066066980361938
2025-12-19,496,AOS,-0.1584581276016455,0.9870517928286852,short,-0.0054324269294738,-0.0051386952400207,-0.0054324269294738
2025-12-19,497,AON,-0.1584581276016455,0.9890438247011952,short,0.0011534690856933,0.0033477544784545,0.0028976202011108
2025-12-19,498,AMZN,-0.1584581276016455,0.9910358565737052,short,0.0162413120269775,0.0179048776626586,0.0179486274719238
2025-12-19,499,AMT,-0.1584581276016455,0.9930278884462151,short,0.0114762783050537,0.0224888324737548,0.0242856740951538
2025-12-19,500,AMP,-0.1584581276016455,0.9950199203187252,short,0.0049604177474975,0.011917233467102,-0.0029239058494567
2025-12-19,501,ABT,-0.1584581276016455,0.9970119521912352,short,-0.005271553993225,-0.0028753876686096,0.0046325922012329
2025-12-19,502,AAPL,-0.1584581276016455,0.999003984063745,short,0.0051296949386596,0.0089677572250366,0.007786750793457
2025-12-22,1,WDC,0.2051755316048934,0.0009960159362549,long,0.0073492527008056,0.0080224275588989,-0.033548355102539
2025-12-22,2,ALB,0.2051755316048934,0.0029880478087649,long,0.0123380422592163,-0.0144512057304382,-0.0358554720878601
2025-12-22,3,SATS,0.2051755316048934,0.0049800796812749,long,0.0017796754837036,0.0167665481567382,0.0181715488433837
2025-12-22,4,COHR,0.2051755316048934,0.0069721115537848,long,-0.00260591506958,-0.0148537755012512,-0.0380465388298034
2025-12-22,5,PSKY,0.1989173058663496,0.0089641434262948,long,0.0155210494995117,-0.0022172927856445,-0.0096082687377929
2025-12-22,6,ORCL,0.1989173058663496,0.0109561752988047,long,0.011006474494934,0.0002048015594482,-0.0022012591361999
2025-12-22,7,SNDK,0.1989173058663496,0.0129482071713147,long,0.0211515426635742,-0.0026541352272033,-0.0307063460350036
2025-12-22,8,LITE,0.1979347461956097,0.0149402390438247,long,0.0219664573669433,-0.0382024645805358,-0.0485790371894836
2025-12-22,9,DLTR,0.1901462654660516,0.0169322709163346,long,0.0207479000091552,0.0368108749389648,0.0291140079498291
